"Score","FirstReadIndex","StreamInfoPtr","ModeFlag","StreamBase","StreamSize","MatchReason","EntryIndex","Name","Extension","Hash","StoredSize","ExpandedSize","Flag","EntryOffset","EntryEnd","FirstAsciiSample"
"3","63751","0x630ce1c","0x0","0x16a2aef","593","size+offset","343","patch20/characters/female_assassin/female_assassin_legs.gfx",".gfx","0xBE3CA5C8","299","593","0x11","23735023","23735322","GFX2............................"
"3","63752","0x630bfa4","0x0","0x1970410","430","size+offset","450","patch20/vehicles/bikes/pitvipergold/cheetah_gold_tank_1.gfx",".gfx","0x5585A0D8","255","430","0x11","26674192","26674447","GFX2............................"
"3","63753","0x630dc04","0x0","0x196ff13","442","size+offset","446","patch20/vehicles/bikes/pitvipergold/cheetah_gold_front_suspension_1.gfx",".gfx","0xBA0D5270","264","442","0x11","26672915","26673179","GFX2............................"
"3","63754","0x630ef44","0x0","0x196fced","435","size+offset","444","patch20/vehicles/bikes/pitvipergold/cheetah_gold_fender_rear_1.gfx",".gfx","0x2F022799","260","435","0x11","26672365","26672625","GFX2............................"
"3","63755","0x630da84","0x0","0x197001b","742","size+offset","447","patch20/vehicles/bikes/pitvipergold/cheetah_gold_headlight_1.gfx",".gfx","0x74A60A61","424","742","0x11","26673179","26673603","GFX2............................"
"3","63756","0x630d804","0x0","0x196fdf1","589","size+offset","445","patch20/vehicles/bikes/pitvipergold/cheetah_gold_frame_1.gfx",".gfx","0x311EE242","290","589","0x11","26672625","26672915","GFX2............................"
"3","63757","0x630ec14","0x0","0x19702c1","766","size+offset","449","patch20/vehicles/bikes/pitvipergold/cheetah_gold_steering_1.gfx",".gfx","0xD197A371","335","766","0x11","26673857","26674192","GFX2............................"
"3","63758","0x6214504","0x0","0x196fbbe","438","size+offset","443","patch20/vehicles/bikes/pitvipergold/cheetah_gold_fender_front_1.gfx",".gfx","0xD886E847","303","438","0x11","26672062","26672365","GFX2.........................S?v"
"3","63759","0x630f324","0x0","0x196f8b5","432","size+offset","440","patch20/vehicles/bikes/pitvipergold/cheetah_gold_engine_1.gfx",".gfx","0xFE3A47D2","257","432","0x11","26671285","26671542","GFX2............................"
"3","63760","0x630bec4","0x0","0x19701c3","430","size+offset","448","patch20/vehicles/bikes/pitvipergold/cheetah_gold_seat_1.gfx",".gfx","0xBB8348CD","254","430","0x11","26673603","26673857","GFX2............................"
"3","63761","0x630c474","0x0","0x196f724","1070","size+offset","439","patch20/vehicles/bikes/pitvipergold/cheetah_gold_backswing_1.gfx",".gfx","0x4390392D","401","1070","0x11","26670884","26671285","GFX2............................"
"3","63763","0x630bce4","0x0","0x196fabe","433","size+offset","442","patch20/vehicles/bikes/pitvipergold/cheetah_gold_exhaust_1.gfx",".gfx","0x58DBB4B8","256","433","0x11","26671806","26672062","GFX2............................"
"3","63764","0x630e514","0x0","0x196f9b6","439","size+offset","441","patch20/vehicles/bikes/pitvipergold/cheetah_gold_engine_fender_1.gfx",".gfx","0x76B126E8","264","439","0x11","26671542","26671806","GFX2............................"
"3","63765","0x630ec34","0x0","0x1971fd2","755","size+offset","473","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_tire_rear_1.gfx",".gfx","0xE1A65774","325","755","0x11","26681298","26681623","GFX2............................"
"3","63766","0x630bf44","0x0","0x1971d9f","442","size+offset","471","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_suspension_front_1.gfx",".gfx","0x1E1284D6","265","442","0x11","26680735","26681000","GFX2............................"
"3","63767","0x630d924","0x0","0x1971c40","750","size+offset","470","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_steering_1.gfx",".gfx","0xAADC8E53","351","750","0x11","26680384","26680735","GFX2............................"
"3","63768","0x630e454","0x0","0x1971ea8","600","size+offset","472","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_tire_front_1.gfx",".gfx","0x8D2296E0","298","600","0x11","26681000","26681298","GFX2............................"
"3","63769","0x630bd7c","0x0","0x1971b1a","590","size+offset","469","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_frame_1.gfx",".gfx","0x9B04D4C1","294","590","0x11","26680090","26680384","GFX2............................"
"3","63770","0x630d4bc","0x0","0x19719ae","909","size+offset","468","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_back_swing_arm_1.gfx",".gfx","0x846B7A1E","364","909","0x11","26679726","26680090","GFX2............................"
"3","63771","0x630cff4","0x0","0x197050f","1072","size+offset","451","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_backswing_1.gfx",".gfx","0x922E09DA","402","1072","0x11","26674447","26674849","GFX2............................"
"3","63773","0x630e254","0x0","0x19706a1","432","size+offset","452","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_engine_1.gfx",".gfx","0x6C60D2CC","257","432","0x11","26674849","26675106","GFX2............................"
"3","63774","0x630d06c","0x0","0x19708a2","438","size+offset","454","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_fender_front_1.gfx",".gfx","0xF34409DD","301","438","0x11","26675362","26675663","GFX2.........................S?v"
"3","63775","0x630cae4","0x0","0x19709cf","595","size+offset","455","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_fender_rear_1.gfx",".gfx","0xBF2E6D8F","294","595","0x11","26675663","26675957","GFX2............................"
"3","63776","0x630d8fc","0x0","0x1970c16","442","size+offset","457","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_front_suspension_1.gfx",".gfx","0x45D8964F","264","442","0x11","26676246","26676510","GFX2............................"
"3","63777","0x630d034","0x0","0x1970d1e","742","size+offset","458","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_headlight_1.gfx",".gfx","0x3AFCD1DB","424","742","0x11","26676510","26676934","GFX2............................"
"3","63778","0x630e62c","0x0","0x1971113","584","size+offset","461","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_tank_1.gfx",".gfx","0x8452B2FF","294","584","0x11","26677523","26677817","GFX2............................"
"3","63779","0x630ece4","0x0","0x19707a2","433","size+offset","453","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_exhaust_1.gfx",".gfx","0x0EBBEB78","256","433","0x11","26675106","26675362","GFX2............................"
"3","63780","0x6214224","0x0","0x1970fc4","766","size+offset","460","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_steering_1.gfx",".gfx","0x2B02A412","335","766","0x11","26677188","26677523","GFX2............................"
"3","63781","0x630bd1c","0x0","0x1970af5","587","size+offset","456","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_frame_1.gfx",".gfx","0x759B78BD","289","587","0x11","26675957","26676246","GFX2............................"
"3","63782","0x630d26c","0x0","0x1970ec6","430","size+offset","459","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_seat_1.gfx",".gfx","0xE50D85F3","254","430","0x11","26676934","26677188","GFX2............................"
"3","63783","0x630da24","0x0","0x1971630","444","size+offset","465","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_suspension_front_1.gfx",".gfx","0xD9AE2E5E","267","444","0x11","26678832","26679099","GFX2............................"
"3","63784","0x630c6c4","0x0","0x197173b","602","size+offset","466","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_tire_front_1.gfx",".gfx","0x807BD15D","300","602","0x11","26679099","26679399","GFX2............................"
"3","63785","0x630dc24","0x0","0x1971867","757","size+offset","467","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_tire_rear_1.gfx",".gfx","0x1A20BA71","327","757","0x11","26679399","26679726","GFX2............................"
"3","63786","0x630f454","0x0","0x1971239","911","size+offset","462","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_back_swing_arm_1.gfx",".gfx","0x9E56E3E5","366","911","0x11","26677817","26678183","GFX2............................"
"3","63787","0x630dc84","0x0","0x19713a7","592","size+offset","463","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_frame_1.gfx",".gfx","0x2EDEC677","296","592","0x11","26678183","26678479","GFX2............................"
"3","63788","0x630e794","0x0","0x19714cf","752","size+offset","464","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_steering_1.gfx",".gfx","0x69942B15","353","752","0x11","26678479","26678832","GFX2............................"
"3","63789","0x630e08c","0x0","0x1967581","1194","size+offset","388","patch20/rims/spittingout_rim/spittingout_rims.gfx",".gfx","0x377A22AA","391","1194","0x11","26637697","26638088","GFX2............................"
"3","63791","0x62143a4","0x0","0x1966880","1185","size+offset","380","patch20/rims/clockwork_rim/clockwork_rims.gfx",".gfx","0x7080142E","377","1185","0x11","26634368","26634745","GFX2............................"
"3","63793","0x630c604","0x0","0x196e13d","605","size+offset","421","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_engine_fender_1.gfx",".gfx","0x2CCD2146","306","605","0x11","26665277","26665583","GFX2............................"
"3","63794","0x630d0ec","0x0","0x196e7ec","742","size+offset","427","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_headlight_1.gfx",".gfx","0xE48C05E0","424","742","0x11","26666988","26667412","GFX2............................"
"3","63795","0x630eb94","0x0","0x196e36f","438","size+offset","423","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_fender_front_1.gfx",".gfx","0x5507F76B","302","438","0x11","26665839","26666141","GFX2.........................S?v"
"3","63796","0x630f124","0x0","0x196e994","766","size+offset","428","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_steering_1.gfx",".gfx","0x274AEFBA","335","766","0x11","26667412","26667747","GFX2............................"
"3","63797","0x630c7e4","0x0","0x196e03c","432","size+offset","420","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_engine_1.gfx",".gfx","0x7A7B4D6C","257","432","0x11","26665020","26665277","GFX2............................"
"3","63798","0x630d0ac","0x0","0x196deab","1070","size+offset","419","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_backswing_1.gfx",".gfx","0x3BBD3DDF","401","1070","0x11","26664619","26665020","GFX2............................"
"3","63800","0x630dedc","0x0","0x196e26f","433","size+offset","422","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_exhaust_1.gfx",".gfx","0xB9CD4E96","256","433","0x11","26665583","26665839","GFX2............................"
"3","63801","0x630cfb4","0x0","0x196e6e4","442","size+offset","426","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_front_suspension_1.gfx",".gfx","0xEE6825D2","264","442","0x11","26666724","26666988","GFX2............................"
"3","63802","0x630e0d4","0x0","0x196e49d","595","size+offset","424","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_fender_rear_1.gfx",".gfx","0x925B72B1","294","595","0x11","26666141","26666435","GFX2............................"
"3","63803","0x630e404","0x0","0x196e5c3","587","size+offset","425","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_frame_1.gfx",".gfx","0x2D0F0ADE","289","587","0x11","26666435","26666724","GFX2............................"
"3","63804","0x630d1ac","0x0","0x196cca0","422","size+offset","411","patch20/vehicles/bikes/donkey_bike/donkey_frame_1.gfx",".gfx","0xF7B8B1EA","245","422","0x11","26660000","26660245","GFX2............................"
"3","63805","0x6214124","0x0","0x196cf90","433","size+offset","414","patch20/vehicles/bikes/donkey_bike/donkey_rear_suspension_1.gfx",".gfx","0x486FBC03","253","433","0x11","26660752","26661005","GFX2............................"
"3","63806","0x62141dc","0x0","0x196cd95","434","size+offset","412","patch20/vehicles/bikes/donkey_bike/donkey_front_suspension_1.gfx",".gfx","0x0A7AF40C","255","434","0x11","26660245","26660500","GFX2............................"
"3","63807","0x630e9b4","0x0","0x196d186","426","size+offset","416","patch20/vehicles/bikes/donkey_bike/donkey_steering_1.gfx",".gfx","0xE17B0B45","251","426","0x11","26661254","26661505","GFX2............................"
"3","63808","0x630f144","0x0","0x196d08d","427","size+offset","415","patch20/vehicles/bikes/donkey_bike/donkey_rear_tire_1.gfx",".gfx","0xE0113FBB","249","427","0x11","26661005","26661254","GFX2............................"
"3","63809","0x630e1d4","0x0","0x196ce94","428","size+offset","413","patch20/vehicles/bikes/donkey_bike/donkey_front_tire_1.gfx",".gfx","0x1B415EC7","252","428","0x11","26660500","26660752","GFX2............................"
"3","63810","0x4c8dd5c","0x0","0x16a3403","590","size+offset","351","patch20/characters/female_tech/female_tech_bottom.gfx",".gfx","0xDFE7D860","298","590","0x11","23737347","23737645","GFX2............................"
"3","63811","0x630e214","0x0","0x16a352d","436","size+offset","352","patch20/characters/female_tech/female_tech_helmet.gfx",".gfx","0x9CB762CA","263","436","0x11","23737645","23737908","GFX2............................"
"3","63812","0x630c364","0x0","0x16a3634","586","size+offset","353","patch20/characters/female_tech/female_tech_top.gfx",".gfx","0x4FD52D19","290","586","0x11","23737908","23738198","GFX2............................"
"3","63813","0x630bd04","0x0","0x196d281","5586","size+offset","417","patch20/vehicles/bikes/garage_donkey_1.gfx",".gfx","0x2D504CBD","1769","5586","0x11","26661505","26663274","GFX2............................"
"3","63819","0x630c904","0x0","0x19695cc","22121","size+offset","409","patch20/vehicles/bikes/bike_donkey_1.gfx",".gfx","0x955BED76","6564","22121","0x11","26645964","26652528","GFX2............................"
"3","63841","0x630d00c","0x0","0x197452f","442","size+offset","505","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_fender_1.gfx",".gfx","0xFCA691DA","266","442","0x11","26690863","26691129","GFX2............................"
"3","63842","0x630f544","0x0","0x19742f6","442","size+offset","503","patch20/vehicles/bikes/roachhorror/kingcobra_horror_exhaust_pipe_1.gfx",".gfx","0xB2C403F0","276","442","0x11","26690294","26690570","GFX2............................"
"3","63843","0x630f2fc","0x0","0x1974639","446","size+offset","506","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_suspension_1.gfx",".gfx","0x167B97D1","270","446","0x11","26691129","26691399","GFX2............................"
"3","63844","0x630e854","0x0","0x197487b","434","size+offset","508","patch20/vehicles/bikes/roachhorror/kingcobra_horror_seat_1.gfx",".gfx","0x60DB8F22","259","434","0x11","26691707","26691966","GFX2............................"
"3","63845","0x630ba14","0x0","0x19741eb","443","size+offset","502","patch20/vehicles/bikes/roachhorror/kingcobra_horror_engine_fender_1.gfx",".gfx","0x34E5C881","267","443","0x11","26690027","26690294","GFX2............................"
"3","63846","0x630d7e4","0x0","0x1974a83","921","size+offset","510","patch20/vehicles/bikes/roachhorror/kingcobra_horror_swing_arm_1.gfx",".gfx","0x694CD641","379","921","0x11","26692227","26692606","GFX2............................"
"3","63847","0x630d174","0x0","0x197497e","438","size+offset","509","patch20/vehicles/bikes/roachhorror/kingcobra_horror_steering_1.gfx",".gfx","0x07326DE8","261","438","0x11","26691966","26692227","GFX2............................"
"3","63848","0x630c704","0x0","0x197440a","591","size+offset","504","patch20/vehicles/bikes/roachhorror/kingcobra_horror_frame_1.gfx",".gfx","0x8E5C3560","293","591","0x11","26690570","26690863","GFX2............................"
"3","63849","0x630d7c4","0x0","0x1974747","608","size+offset","507","patch20/vehicles/bikes/roachhorror/kingcobra_horror_rear_fender_1.gfx",".gfx","0xC3CB1A40","308","608","0x11","26691399","26691707","GFX2............................"
"3","63850","0x630e35c","0x0","0x19740e7","436","size+offset","501","patch20/vehicles/bikes/roachhorror/kingcobra_horror_engine_1.gfx",".gfx","0x20B196D6","260","436","0x11","26689767","26690027","GFX2............................"
"3","63851","0x4c8dd44","0x0","0x16a1ba1","431","size+offset","329","patch20/characters/dapper/dapper_helmet.gfx",".gfx","0xEC0DE860","255","431","0x11","23731105","23731360","GFX2............................"
"3","63852","0x630f03c","0x0","0x16a1ca0","427","size+offset","330","patch20/characters/dapper/dapper_legs.gfx",".gfx","0x0AB1EFAB","253","427","0x11","23731360","23731613","GFX2............................"
"3","63853","0x630ea34","0x0","0x16a1d9d","589","size+offset","331","patch20/characters/dapper/dapper_torso.gfx",".gfx","0x5E20F351","302","589","0x11","23731613","23731915","GFX2............................"
"3","63854","0x630dd84","0x0","0x16a3756","63334","size+offset","354","patch20/characters/garage_rider_female.gfx",".gfx","0x5C89CA87","43969","63334","0x11","23738198","23782167","GFX2............................"
"3","63916","0x630f23c","0x0","0x16aedb0","445","size+offset","365","patch20/characters/pit_viper_tournament_helmet/pit_viper_tournament_helmet.gfx",".gfx","0x6AEEAFC7","269","445","0x11","23784880","23785149","GFX2............................"
