"Status","Index","Name","Extension","Flag","StoredSize","ExpandedSize","ActualSize","MissingBytes","DumpPath"
"ok","392","patch20/sfx/bike/unicorn_fire.gfx",".gfx","0x11","1733","5429","5429","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\392_patch20_sfx_bike_unicorn_fire.gfx"
"ok","393","patch20/sfx/bike/unicorn_rainbow.gfx",".gfx","0x11","791","1686","1686","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\393_patch20_sfx_bike_unicorn_rainbow.gfx"
"ok","394","patch20/tools/controller/controller_b_1.gfx",".gfx","0x11","291","462","462","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\394_patch20_tools_controller_controller_b_1.gfx"
"ok","395","patch20/tools/controller/ps4/controller_b_1.gfx",".gfx","0x11","290","461","461","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\395_patch20_tools_controller_ps4_controller_b_1.gfx"
"ok","396","patch20/tools/controller/xbox/controller_b_1.gfx",".gfx","0x11","291","462","462","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\396_patch20_tools_controller_xbox_controller_b_1.gfx"
"ok","397","patch20/vehicles/bikes/baggie_80s/minx_80s_back_swing_arm_1.gfx",".gfx","0x11","397","1071","1071","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\397_patch20_vehicles_bikes_baggie_80s_minx_80s_back_swing_arm_1.gfx"
"ok","398","patch20/vehicles/bikes/baggie_80s/minx_80s_engine_1.gfx",".gfx","0x11","259","434","434","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\398_patch20_vehicles_bikes_baggie_80s_minx_80s_engine_1.gfx"
"ok","399","patch20/vehicles/bikes/baggie_80s/minx_80s_engine_fender_1.gfx",".gfx","0x11","275","462","462","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\399_patch20_vehicles_bikes_baggie_80s_minx_80s_engine_fender_1.gfx"
"ok","400","patch20/vehicles/bikes/baggie_80s/minx_80s_exhaust_1.gfx",".gfx","0x11","258","435","435","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\400_patch20_vehicles_bikes_baggie_80s_minx_80s_exhaust_1.gfx"
"ok","401","patch20/vehicles/bikes/baggie_80s/minx_80s_fender_front_1.gfx",".gfx","0x11","264","440","440","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\401_patch20_vehicles_bikes_baggie_80s_minx_80s_fender_front_1.gfx"
"ok","402","patch20/vehicles/bikes/baggie_80s/minx_80s_fender_rear_1.gfx",".gfx","0x11","263","439","439","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\402_patch20_vehicles_bikes_baggie_80s_minx_80s_fender_rear_1.gfx"
"ok","403","patch20/vehicles/bikes/baggie_80s/minx_80s_frame_1.gfx",".gfx","0x11","256","433","433","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\403_patch20_vehicles_bikes_baggie_80s_minx_80s_frame_1.gfx"
"ok","404","patch20/vehicles/bikes/baggie_80s/minx_80s_front_suspension_1.gfx",".gfx","0x11","265","444","444","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\404_patch20_vehicles_bikes_baggie_80s_minx_80s_front_suspension_1.gfx"
"ok","405","patch20/vehicles/bikes/baggie_80s/minx_80s_head_light_1.gfx",".gfx","0x11","262","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\405_patch20_vehicles_bikes_baggie_80s_minx_80s_head_light_1.gfx"
"ok","406","patch20/vehicles/bikes/baggie_80s/minx_80s_seat_1.gfx",".gfx","0x11","256","432","432","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\406_patch20_vehicles_bikes_baggie_80s_minx_80s_seat_1.gfx"
"ok","407","patch20/vehicles/bikes/baggie_80s/minx_80s_steering_1.gfx",".gfx","0x11","300","596","596","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\407_patch20_vehicles_bikes_baggie_80s_minx_80s_steering_1.gfx"
"ok","408","patch20/vehicles/bikes/baggie_80s/minx_80s_tank_1.gfx",".gfx","0x11","270","453","453","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\408_patch20_vehicles_bikes_baggie_80s_minx_80s_tank_1.gfx"
"ok","409","patch20/vehicles/bikes/bike_donkey_1.gfx",".gfx","0x11","6564","22121","22121","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\409_patch20_vehicles_bikes_bike_donkey_1.gfx"
"ok","410","patch20/vehicles/bikes/bike_unicorn.gfx",".gfx","0x11","7472","26161","26161","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\410_patch20_vehicles_bikes_bike_unicorn.gfx"
"ok","411","patch20/vehicles/bikes/donkey_bike/donkey_frame_1.gfx",".gfx","0x11","245","422","422","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\411_patch20_vehicles_bikes_donkey_bike_donkey_frame_1.gfx"
"ok","412","patch20/vehicles/bikes/donkey_bike/donkey_front_suspension_1.gfx",".gfx","0x11","255","434","434","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\412_patch20_vehicles_bikes_donkey_bike_donkey_front_suspension_1.gfx"
"ok","413","patch20/vehicles/bikes/donkey_bike/donkey_front_tire_1.gfx",".gfx","0x11","252","428","428","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\413_patch20_vehicles_bikes_donkey_bike_donkey_front_tire_1.gfx"
"ok","414","patch20/vehicles/bikes/donkey_bike/donkey_rear_suspension_1.gfx",".gfx","0x11","253","433","433","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\414_patch20_vehicles_bikes_donkey_bike_donkey_rear_suspension_1.gfx"
"ok","415","patch20/vehicles/bikes/donkey_bike/donkey_rear_tire_1.gfx",".gfx","0x11","249","427","427","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\415_patch20_vehicles_bikes_donkey_bike_donkey_rear_tire_1.gfx"
"ok","416","patch20/vehicles/bikes/donkey_bike/donkey_steering_1.gfx",".gfx","0x11","251","426","426","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\416_patch20_vehicles_bikes_donkey_bike_donkey_steering_1.gfx"
"ok","417","patch20/vehicles/bikes/garage_donkey_1.gfx",".gfx","0x11","1769","5586","5586","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\417_patch20_vehicles_bikes_garage_donkey_1.gfx"
"ok","418","patch20/vehicles/bikes/garage_unicorn.gfx",".gfx","0x11","1345","4535","4535","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\418_patch20_vehicles_bikes_garage_unicorn.gfx"
"ok","419","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_backswing_1.gfx",".gfx","0x11","401","1070","1070","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\419_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_backswing_1.gfx"
"ok","420","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_engine_1.gfx",".gfx","0x11","257","432","432","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\420_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_engine_1.gfx"
"ok","421","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_engine_fender_1.gfx",".gfx","0x11","306","605","605","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\421_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_engine_fender_1.gfx"
"ok","422","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_exhaust_1.gfx",".gfx","0x11","256","433","433","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\422_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_exhaust_1.gfx"
"ok","423","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_fender_front_1.gfx",".gfx","0x11","302","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\423_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_fender_front_1.gfx"
"ok","424","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_fender_rear_1.gfx",".gfx","0x11","294","595","595","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\424_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_fender_rear_1.gfx"
"ok","425","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_frame_1.gfx",".gfx","0x11","289","587","587","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\425_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_frame_1.gfx"
"ok","426","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_front_suspension_1.gfx",".gfx","0x11","264","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\426_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_front_suspension_1.gfx"
"ok","427","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_headlight_1.gfx",".gfx","0x11","424","742","742","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\427_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_headlight_1.gfx"
"ok","428","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_steering_1.gfx",".gfx","0x11","335","766","766","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\428_patch20_vehicles_bikes_pitvipercomicbook_cheetah_comicbook_steering_1.gfx"
"ok","429","patch20/vehicles/bikes/pitviperevo/cheetah_evo_backswing_1.gfx",".gfx","0x11","402","1072","1072","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\429_patch20_vehicles_bikes_pitviperevo_cheetah_evo_backswing_1.gfx"
"ok","430","patch20/vehicles/bikes/pitviperevo/cheetah_evo_engine_1.gfx",".gfx","0x11","257","432","432","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\430_patch20_vehicles_bikes_pitviperevo_cheetah_evo_engine_1.gfx"
"ok","431","patch20/vehicles/bikes/pitviperevo/cheetah_evo_engine_fender_1.gfx",".gfx","0x11","309","605","605","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\431_patch20_vehicles_bikes_pitviperevo_cheetah_evo_engine_fender_1.gfx"
"ok","432","patch20/vehicles/bikes/pitviperevo/cheetah_evo_exhaust_1.gfx",".gfx","0x11","256","433","433","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\432_patch20_vehicles_bikes_pitviperevo_cheetah_evo_exhaust_1.gfx"
"ok","433","patch20/vehicles/bikes/pitviperevo/cheetah_evo_fender_front_1.gfx",".gfx","0x11","308","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\433_patch20_vehicles_bikes_pitviperevo_cheetah_evo_fender_front_1.gfx"
"ok","434","patch20/vehicles/bikes/pitviperevo/cheetah_evo_fender_rear_1.gfx",".gfx","0x11","294","595","595","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\434_patch20_vehicles_bikes_pitviperevo_cheetah_evo_fender_rear_1.gfx"
"ok","435","patch20/vehicles/bikes/pitviperevo/cheetah_evo_frame_1.gfx",".gfx","0x11","288","587","587","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\435_patch20_vehicles_bikes_pitviperevo_cheetah_evo_frame_1.gfx"
"ok","436","patch20/vehicles/bikes/pitviperevo/cheetah_evo_front_suspension_1.gfx",".gfx","0x11","264","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\436_patch20_vehicles_bikes_pitviperevo_cheetah_evo_front_suspension_1.gfx"
"ok","437","patch20/vehicles/bikes/pitviperevo/cheetah_evo_headlight_1.gfx",".gfx","0x11","424","742","742","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\437_patch20_vehicles_bikes_pitviperevo_cheetah_evo_headlight_1.gfx"
"ok","438","patch20/vehicles/bikes/pitviperevo/cheetah_evo_steering_1.gfx",".gfx","0x11","335","766","766","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\438_patch20_vehicles_bikes_pitviperevo_cheetah_evo_steering_1.gfx"
"ok","439","patch20/vehicles/bikes/pitvipergold/cheetah_gold_backswing_1.gfx",".gfx","0x11","401","1070","1070","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\439_patch20_vehicles_bikes_pitvipergold_cheetah_gold_backswing_1.gfx"
"ok","440","patch20/vehicles/bikes/pitvipergold/cheetah_gold_engine_1.gfx",".gfx","0x11","257","432","432","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\440_patch20_vehicles_bikes_pitvipergold_cheetah_gold_engine_1.gfx"
"ok","441","patch20/vehicles/bikes/pitvipergold/cheetah_gold_engine_fender_1.gfx",".gfx","0x11","264","439","439","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\441_patch20_vehicles_bikes_pitvipergold_cheetah_gold_engine_fender_1.gfx"
"ok","442","patch20/vehicles/bikes/pitvipergold/cheetah_gold_exhaust_1.gfx",".gfx","0x11","256","433","433","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\442_patch20_vehicles_bikes_pitvipergold_cheetah_gold_exhaust_1.gfx"
"ok","443","patch20/vehicles/bikes/pitvipergold/cheetah_gold_fender_front_1.gfx",".gfx","0x11","303","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\443_patch20_vehicles_bikes_pitvipergold_cheetah_gold_fender_front_1.gfx"
"ok","444","patch20/vehicles/bikes/pitvipergold/cheetah_gold_fender_rear_1.gfx",".gfx","0x11","260","435","435","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\444_patch20_vehicles_bikes_pitvipergold_cheetah_gold_fender_rear_1.gfx"
"ok","445","patch20/vehicles/bikes/pitvipergold/cheetah_gold_frame_1.gfx",".gfx","0x11","290","589","589","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\445_patch20_vehicles_bikes_pitvipergold_cheetah_gold_frame_1.gfx"
"ok","446","patch20/vehicles/bikes/pitvipergold/cheetah_gold_front_suspension_1.gfx",".gfx","0x11","264","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\446_patch20_vehicles_bikes_pitvipergold_cheetah_gold_front_suspension_1.gfx"
"ok","447","patch20/vehicles/bikes/pitvipergold/cheetah_gold_headlight_1.gfx",".gfx","0x11","424","742","742","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\447_patch20_vehicles_bikes_pitvipergold_cheetah_gold_headlight_1.gfx"
"ok","448","patch20/vehicles/bikes/pitvipergold/cheetah_gold_seat_1.gfx",".gfx","0x11","254","430","430","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\448_patch20_vehicles_bikes_pitvipergold_cheetah_gold_seat_1.gfx"
"ok","449","patch20/vehicles/bikes/pitvipergold/cheetah_gold_steering_1.gfx",".gfx","0x11","335","766","766","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\449_patch20_vehicles_bikes_pitvipergold_cheetah_gold_steering_1.gfx"
"ok","450","patch20/vehicles/bikes/pitvipergold/cheetah_gold_tank_1.gfx",".gfx","0x11","255","430","430","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\450_patch20_vehicles_bikes_pitvipergold_cheetah_gold_tank_1.gfx"
"ok","451","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_backswing_1.gfx",".gfx","0x11","402","1072","1072","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\451_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_backswing_1.gfx"
"ok","452","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_engine_1.gfx",".gfx","0x11","257","432","432","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\452_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_engine_1.gfx"
"ok","453","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_exhaust_1.gfx",".gfx","0x11","256","433","433","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\453_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_exhaust_1.gfx"
"ok","454","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_fender_front_1.gfx",".gfx","0x11","301","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\454_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_fender_front_1.gfx"
"ok","455","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_fender_rear_1.gfx",".gfx","0x11","294","595","595","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\455_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_fender_rear_1.gfx"
"ok","456","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_frame_1.gfx",".gfx","0x11","289","587","587","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\456_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_frame_1.gfx"
"ok","457","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_front_suspension_1.gfx",".gfx","0x11","264","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\457_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_front_suspension_1.gfx"
"ok","458","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_headlight_1.gfx",".gfx","0x11","424","742","742","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\458_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_headlight_1.gfx"
"ok","459","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_seat_1.gfx",".gfx","0x11","254","430","430","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\459_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_seat_1.gfx"
"ok","460","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_steering_1.gfx",".gfx","0x11","335","766","766","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\460_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_steering_1.gfx"
"ok","461","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_tank_1.gfx",".gfx","0x11","294","584","584","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\461_patch20_vehicles_bikes_pitviperwatchdogs_cheetah_watchdogs_tank_1.gfx"
"ok","462","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_back_swing_arm_1.gfx",".gfx","0x11","366","911","911","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\462_patch20_vehicles_bikes_rabbitbmx_paper_boy_bmx_back_swing_arm_1.gfx"
"ok","463","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_frame_1.gfx",".gfx","0x11","296","592","592","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\463_patch20_vehicles_bikes_rabbitbmx_paper_boy_bmx_frame_1.gfx"
"ok","464","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_steering_1.gfx",".gfx","0x11","353","752","752","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\464_patch20_vehicles_bikes_rabbitbmx_paper_boy_bmx_steering_1.gfx"
"ok","465","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_suspension_front_1.gfx",".gfx","0x11","267","444","444","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\465_patch20_vehicles_bikes_rabbitbmx_paper_boy_bmx_suspension_front_1.gfx"
"ok","466","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_tire_front_1.gfx",".gfx","0x11","300","602","602","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\466_patch20_vehicles_bikes_rabbitbmx_paper_boy_bmx_tire_front_1.gfx"
"ok","467","patch20/vehicles/bikes/rabbitbmx/paper_boy_bmx_tire_rear_1.gfx",".gfx","0x11","327","757","757","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\467_patch20_vehicles_bikes_rabbitbmx_paper_boy_bmx_tire_rear_1.gfx"
"ok","468","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_back_swing_arm_1.gfx",".gfx","0x11","364","909","909","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\468_patch20_vehicles_bikes_rabbitwildcat_paper_boy_wildcat_back_swing_arm_1.gfx"
"ok","469","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_frame_1.gfx",".gfx","0x11","294","590","590","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\469_patch20_vehicles_bikes_rabbitwildcat_paper_boy_wildcat_frame_1.gfx"
"ok","470","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_steering_1.gfx",".gfx","0x11","351","750","750","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\470_patch20_vehicles_bikes_rabbitwildcat_paper_boy_wildcat_steering_1.gfx"
"ok","471","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_suspension_front_1.gfx",".gfx","0x11","265","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\471_patch20_vehicles_bikes_rabbitwildcat_paper_boy_wildcat_suspension_front_1.gfx"
"ok","472","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_tire_front_1.gfx",".gfx","0x11","298","600","600","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\472_patch20_vehicles_bikes_rabbitwildcat_paper_boy_wildcat_tire_front_1.gfx"
"ok","473","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_tire_rear_1.gfx",".gfx","0x11","325","755","755","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\473_patch20_vehicles_bikes_rabbitwildcat_paper_boy_wildcat_tire_rear_1.gfx"
"ok","474","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_backswing.gfx",".gfx","0x11","443","1243","1243","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\474_patch20_vehicles_bikes_rayman_pitviper_rayman_pitviper_backswing.gfx"
"ok","475","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_enginefender.gfx",".gfx","0x11","271","446","446","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\475_patch20_vehicles_bikes_rayman_pitviper_rayman_pitviper_enginefender.gfx"
"ok","476","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_fender_front.gfx",".gfx","0x11","262","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\476_patch20_vehicles_bikes_rayman_pitviper_rayman_pitviper_fender_front.gfx"
"ok","477","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_fender_rear.gfx",".gfx","0x11","261","437","437","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\477_patch20_vehicles_bikes_rayman_pitviper_rayman_pitviper_fender_rear.gfx"
"ok","478","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_headlight.gfx",".gfx","0x11","302","600","600","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\478_patch20_vehicles_bikes_rayman_pitviper_rayman_pitviper_headlight.gfx"
"ok","479","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_tank.gfx",".gfx","0x11","255","430","430","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\479_patch20_vehicles_bikes_rayman_pitviper_rayman_pitviper_tank.gfx"
"ok","480","patch20/vehicles/bikes/rayman_roach/rayman_roach_engine.gfx",".gfx","0x11","260","436","436","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\480_patch20_vehicles_bikes_rayman_roach_rayman_roach_engine.gfx"
"ok","481","patch20/vehicles/bikes/rayman_roach/rayman_roach_engine_fender.gfx",".gfx","0x11","267","443","443","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\481_patch20_vehicles_bikes_rayman_roach_rayman_roach_engine_fender.gfx"
"ok","482","patch20/vehicles/bikes/rayman_roach/rayman_roach_exhaust.gfx",".gfx","0x11","276","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\482_patch20_vehicles_bikes_rayman_roach_rayman_roach_exhaust.gfx"
"ok","483","patch20/vehicles/bikes/rayman_roach/rayman_roach_frame.gfx",".gfx","0x11","343","743","743","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\483_patch20_vehicles_bikes_rayman_roach_rayman_roach_frame.gfx"
"ok","484","patch20/vehicles/bikes/rayman_roach/rayman_roach_front_fender.gfx",".gfx","0x11","212","278","278","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\484_patch20_vehicles_bikes_rayman_roach_rayman_roach_front_fender.gfx"
"ok","485","patch20/vehicles/bikes/rayman_roach/rayman_roach_front_suspension.gfx",".gfx","0x11","332","603","603","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\485_patch20_vehicles_bikes_rayman_roach_rayman_roach_front_suspension.gfx"
"ok","486","patch20/vehicles/bikes/rayman_roach/rayman_roach_head_light.gfx",".gfx","0x11","441","742","742","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\486_patch20_vehicles_bikes_rayman_roach_rayman_roach_head_light.gfx"
"ok","487","patch20/vehicles/bikes/rayman_roach/rayman_roach_rear_fender.gfx",".gfx","0x11","276","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\487_patch20_vehicles_bikes_rayman_roach_rayman_roach_rear_fender.gfx"
"ok","488","patch20/vehicles/bikes/rayman_roach/rayman_roach_steering.gfx",".gfx","0x11","261","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\488_patch20_vehicles_bikes_rayman_roach_rayman_roach_steering.gfx"
"ok","489","patch20/vehicles/bikes/rayman_roach/rayman_roach_swing_arm.gfx",".gfx","0x11","427","1073","1073","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\489_patch20_vehicles_bikes_rayman_roach_rayman_roach_swing_arm.gfx"
"ok","490","patch20/vehicles/bikes/roachac/kingcobra_ac_engine_1.gfx",".gfx","0x11","260","436","436","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\490_patch20_vehicles_bikes_roachac_kingcobra_ac_engine_1.gfx"
"ok","491","patch20/vehicles/bikes/roachac/kingcobra_ac_engine_fender_1.gfx",".gfx","0x11","268","443","443","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\491_patch20_vehicles_bikes_roachac_kingcobra_ac_engine_fender_1.gfx"
"ok","492","patch20/vehicles/bikes/roachac/kingcobra_ac_exhaust_pipe_1.gfx",".gfx","0x11","276","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\492_patch20_vehicles_bikes_roachac_kingcobra_ac_exhaust_pipe_1.gfx"
"ok","493","patch20/vehicles/bikes/roachac/kingcobra_ac_frame_1.gfx",".gfx","0x11","293","591","591","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\493_patch20_vehicles_bikes_roachac_kingcobra_ac_frame_1.gfx"
"ok","494","patch20/vehicles/bikes/roachac/kingcobra_ac_front_fender_1.gfx",".gfx","0x11","266","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\494_patch20_vehicles_bikes_roachac_kingcobra_ac_front_fender_1.gfx"
"ok","495","patch20/vehicles/bikes/roachac/kingcobra_ac_front_suspension_1.gfx",".gfx","0x11","270","446","446","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\495_patch20_vehicles_bikes_roachac_kingcobra_ac_front_suspension_1.gfx"
"ok","496","patch20/vehicles/bikes/roachac/kingcobra_ac_head_light_1.gfx",".gfx","0x11","414","733","733","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\496_patch20_vehicles_bikes_roachac_kingcobra_ac_head_light_1.gfx"
